mac :58:65:e6:70:38:be,delta seq no : [0.5682521],cost : 323.06735
mac :58:65:e6:70:38:be,delta seq no : [0.7450628],cost : 120.3937
mac :58:65:e6:70:38:be,delta seq no : [0.7001146],cost : 78.184906
mac :58:65:e6:70:38:be,delta seq no : [0.44265813],cost : 295.6416
mac :58:65:e6:70:38:be,delta seq no : [0.65203506],cost : 252.09445
mac :58:65:e6:70:38:be,delta seq no : [0.3926655],cost : 82.90017
mac :58:65:e6:70:38:be,delta seq no : [0.5585099],cost : 240.76111
mac :58:65:e6:70:38:be,delta seq no : [0.62926936],cost : 440.12064
mac :58:65:e6:70:38:be,delta seq no : [0.48292062],cost : 269.72192
mac :58:65:e6:70:38:be,delta seq no : [0.68896365],cost : 263.99167
mac :58:65:e6:70:38:be,delta seq no : [0.5025475],cost : 337.73257
mac :58:65:e6:70:38:be,delta seq no : [0.5754621],cost : 306.0697
mac :58:65:e6:70:38:be,delta seq no : [0.6511773],cost : 253.10489
mac :58:65:e6:70:38:be,delta seq no : [0.6202333],cost : 626.9139
mac :58:65:e6:70:38:be,delta seq no : [0.53591126],cost : 109.14313
mac :58:65:e6:70:38:be,delta seq no : [0.6392482],cost : 473.1813
mac :58:65:e6:70:38:be,delta seq no : [0.600871],cost : 302.11536
mac :58:65:e6:70:38:be,delta seq no : [0.57038707],cost : 323.8882
mac :58:65:e6:70:38:be,delta seq no : [0.5515444],cost : 339.62064
mac :58:65:e6:70:38:be,delta seq no : [0.5580557],cost : 156.9637
mac :58:65:e6:70:38:be,delta seq no : [0.597346],cost : 279.46667
mac :58:65:e6:70:38:be,delta seq no : [0.6010283],cost : 359.1449
mac :58:65:e6:70:38:be,delta seq no : [0.6209266],cost : 108.15877
mac :58:65:e6:70:38:be,delta seq no : [0.49734673],cost : 156.54291
mac :58:65:e6:70:38:be,delta seq no : [0.5845151],cost : 453.4188
mac :58:65:e6:70:38:be,delta seq no : [0.6423309],cost : 141.745
mac :58:65:e6:70:38:be,delta seq no : [0.6265478],cost : 604.6964
mac :58:65:e6:70:38:be,delta seq no : [0.60762924],cost : 403.94058
mac :58:65:e6:70:38:be,delta seq no : [0.58772373],cost : 224.84256
mac :58:65:e6:70:38:be,delta seq no : [0.58553797],cost : 156.7746
mac :58:65:e6:70:38:be,delta seq no : [0.6634932],cost : 206.68817
mac :58:65:e6:70:38:be,delta seq no : [0.6087815],cost : 417.30988
mac :58:65:e6:70:38:be,delta seq no : [0.57997674],cost : 172.13474
mac :58:65:e6:70:38:be,delta seq no : [0.57740605],cost : 235.6927
mac :58:65:e6:70:38:be,delta seq no : [0.50145507],cost : 86.27638
mac :58:65:e6:70:38:be,delta seq no : [0.5465103],cost : 399.0996
mac :58:65:e6:70:38:be,delta seq no : [0.6453913],cost : 267.8747
mac :58:65:e6:70:38:be,delta seq no : [0.5601517],cost : 263.87805
mac :58:65:e6:70:38:be,delta seq no : [0.6645071],cost : 179.58797
mac :58:65:e6:70:38:be,delta seq no : [0.5847074],cost : 67.33881
mac :58:65:e6:70:38:be,delta seq no : [0.6001523],cost : 251.24142
mac :58:65:e6:70:38:be,delta seq no : [0.5697746],cost : 235.62096
mac :58:65:e6:70:38:be,delta seq no : [0.7683997],cost : 328.364
mac :58:65:e6:70:38:be,delta seq no : [0.7084948],cost : 101.78432
mac :58:65:e6:70:38:be,delta seq no : [0.5350197],cost : 281.3542
mac :58:65:e6:70:38:be,delta seq no : [0.6981958],cost : 250.5972
mac :58:65:e6:70:38:be,delta seq no : [0.6689011],cost : 284.58432
mac :58:65:e6:70:38:be,delta seq no : [0.45319703],cost : 480.05032
mac :58:65:e6:70:38:be,delta seq no : [0.52401584],cost : 140.59747
mac :58:65:e6:70:38:be,delta seq no : [0.6212965],cost : 416.0528
mac :58:65:e6:70:38:be,delta seq no : [0.803628],cost : 221.468
mac :58:65:e6:70:38:be,delta seq no : [0.55377364],cost : 121.718765
mac :58:65:e6:70:38:be,delta seq no : [0.6716346],cost : 680.6099
mac :60:36:dd:5e:d0:9e,delta seq no : [0.49224243],cost : 90.28005
mac :60:36:dd:5e:d0:9e,delta seq no : [0.45251253],cost : 70.86385
mac :60:36:dd:5e:d0:9e,delta seq no : [0.43113104],cost : 74.356834
mac :60:36:dd:5e:d0:9e,delta seq no : [0.44815582],cost : 148.5012
mac :60:36:dd:5e:d0:9e,delta seq no : [0.4646501],cost : 78.982704
mac :60:36:dd:5e:d0:9e,delta seq no : [0.48706695],cost : 45.40519
mac :7c:38:ad:28:05:48,delta seq no : [1.0796598],cost : 3588.731
mac :7c:38:ad:28:05:48,delta seq no : [0.7554188],cost : 2559.617
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6209459],cost : 100.54753
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6074393],cost : 161.95586
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5110877],cost : 220.4516
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5348017],cost : 157.58644
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.562147],cost : 121.419495
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5525609],cost : 118.04508
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5710967],cost : 122.252365
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.563974],cost : 145.90218
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5374974],cost : 103.0081
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5762045],cost : 110.80153
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6343691],cost : 112.89432
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6158781],cost : 88.67406
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5847058],cost : 104.21347
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5457927],cost : 78.24289
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6231552],cost : 140.45958
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6137085],cost : 148.11307
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5902094],cost : 118.01485
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.592142],cost : 111.832214
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.640344],cost : 90.70324
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6751082],cost : 119.15083
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6485289],cost : 100.94981
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6472527],cost : 101.977516
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6528171],cost : 76.02049
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5212462],cost : 65.311066
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6344228],cost : 77.17888
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6250917],cost : 116.87488
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6599581],cost : 142.00119
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5930588],cost : 114.524345
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6736948],cost : 112.99998
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7134143],cost : 169.76222
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6481959],cost : 117.89349
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6576477],cost : 109.63336
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7083504],cost : 138.99722
mac :80:2b:f9:f1:5e:e9,delta seq no : [2.1298018],cost : 3192.0571
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6785549],cost : 125.67104
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6207968],cost : 85.13936
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6274172],cost : 83.25967
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6408784],cost : 200.18776
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6149662],cost : 90.09118
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.571391],cost : 80.89863
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.577591],cost : 84.280975
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.619805],cost : 125.89759
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5658627],cost : 246.06494
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5043991],cost : 79.7344
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5863578],cost : 103.13767
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6069361],cost : 182.66353
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5809722],cost : 101.50069
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5591892],cost : 93.094055
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6222594],cost : 105.04941
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6038839],cost : 115.93915
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6364727],cost : 186.00725
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5808126],cost : 133.16994
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5232561],cost : 165.37103
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.639826],cost : 264.43564
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6129258],cost : 99.32821
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7299544],cost : 160.84392
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6449873],cost : 243.56126
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6337783],cost : 177.79536
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5548977],cost : 137.02274
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6374785],cost : 145.21484
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6305871],cost : 101.75331
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.604392],cost : 94.49788
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6656712],cost : 250.34644
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6266195],cost : 197.94531
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6945714],cost : 347.15
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5816544],cost : 108.35535
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6865466],cost : 312.75366
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.602383],cost : 79.92327
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7322977],cost : 137.09674
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.638849],cost : 212.43683
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5897783],cost : 92.928535
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6503987],cost : 107.80679
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6518084],cost : 256.2338
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6493096],cost : 116.01937
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6474859],cost : 180.48196
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5712259],cost : 95.55545
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6218342],cost : 115.91486
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6426344],cost : 217.61961
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5641615],cost : 117.37734
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6369752],cost : 84.18176
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5979944],cost : 430.10187
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6966951],cost : 126.10966
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7916211],cost : 290.34796
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7985144],cost : 157.56625
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7903676],cost : 146.45381
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.671151],cost : 148.37848
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6311822],cost : 112.887375
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.595005],cost : 258.38223
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5899016],cost : 106.32295
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6487688],cost : 217.54456
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6323303],cost : 106.77111
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5417234],cost : 175.79987
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7792065],cost : 154.17134
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5937197],cost : 209.20525
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.638882],cost : 113.34542
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6585478],cost : 205.49164
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5917532],cost : 104.63866
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6043894],cost : 97.32701
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.701315],cost : 103.32457
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6334947],cost : 89.8396
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6911836],cost : 125.7623
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6074879],cost : 156.88617
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6305693],cost : 231.16612
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5284146],cost : 112.07423
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6201805],cost : 250.84554
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6082034],cost : 166.36539
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.8172294],cost : 126.09819
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6374196],cost : 99.93894
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6324354],cost : 153.19862
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7342093],cost : 185.37518
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7225971],cost : 237.57558
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.744839],cost : 265.20157
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.697035],cost : 109.52553
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6824013],cost : 210.58241
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7400485],cost : 82.36581
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7043281],cost : 60.38548
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.780731],cost : 130.34901
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7643569],cost : 226.53535
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7830753],cost : 525.2719
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.639438],cost : 138.76344
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7135767],cost : 227.39879
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.6998547],cost : 121.95518
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.7118243],cost : 195.54189
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.4911],cost : 99.94221
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5059701],cost : 127.851616
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5173651],cost : 169.28888
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5223105],cost : 165.4996
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.535182],cost : 86.35254
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.4896506],cost : 91.141525
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5395025],cost : 112.630165
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5588487],cost : 91.5751
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.4748285],cost : 110.55769
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5390399],cost : 106.7951
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5498071],cost : 158.8508
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.4737283],cost : 64.67255
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5080057],cost : 147.74075
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5333965],cost : 97.64277
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5042114],cost : 91.92744
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5399586],cost : 112.38546
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.481226],cost : 107.502594
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.5263498],cost : 88.48075
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.9563068],cost : 16469.629
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.4512073],cost : 154.79745
mac :80:2b:f9:f1:5e:e9,delta seq no : [1.4892853],cost : 148.2735
mac :88:36:6c:f9:ca:76,delta seq no : [0.82709664],cost : 510.0827
mac :88:36:6c:f9:ca:76,delta seq no : [0.75828177],cost : 146.40822
mac :88:36:6c:f9:ca:76,delta seq no : [0.7731749],cost : 182.51558
mac :88:36:6c:f9:ca:76,delta seq no : [0.771357],cost : 207.46165
mac :88:36:6c:f9:ca:76,delta seq no : [0.7947987],cost : 191.68182
mac :88:36:6c:f9:ca:76,delta seq no : [0.657419],cost : 150.97841
mac :88:36:6c:f9:ca:76,delta seq no : [0.7851364],cost : 214.2815
mac :88:36:6c:f9:ca:76,delta seq no : [0.79313177],cost : 135.15117
mac :88:36:6c:f9:ca:76,delta seq no : [0.7402485],cost : 106.17006
mac :88:36:6c:f9:ca:76,delta seq no : [0.74515635],cost : 100.98371
mac :88:36:6c:f9:ca:76,delta seq no : [0.7057383],cost : 131.9902
mac :88:36:6c:f9:ca:76,delta seq no : [0.6968332],cost : 138.23203
mac :88:36:6c:f9:ca:76,delta seq no : [0.8081437],cost : 220.9991
mac :88:36:6c:f9:ca:76,delta seq no : [0.718107],cost : 92.9162
mac :88:36:6c:f9:ca:76,delta seq no : [0.6895335],cost : 154.50063
mac :88:36:6c:f9:ca:76,delta seq no : [0.7264031],cost : 231.46576
mac :88:36:6c:f9:ca:76,delta seq no : [0.7440999],cost : 132.86511
mac :88:36:6c:f9:ca:76,delta seq no : [0.7337953],cost : 207.12479
mac :88:36:6c:f9:ca:76,delta seq no : [0.74806404],cost : 124.010124
mac :88:36:6c:f9:ca:76,delta seq no : [0.6659112],cost : 146.64786
mac :88:36:6c:f9:ca:76,delta seq no : [0.7631761],cost : 254.30945
mac :88:36:6c:f9:ca:76,delta seq no : [0.67327917],cost : 160.35518
mac :88:36:6c:f9:ca:76,delta seq no : [0.77413386],cost : 277.98505
mac :88:36:6c:f9:ca:76,delta seq no : [0.7402977],cost : 180.45558
mac :88:36:6c:f9:ca:76,delta seq no : [0.7349172],cost : 177.84514
mac :88:36:6c:f9:ca:76,delta seq no : [0.7597359],cost : 158.42635
mac :88:36:6c:f9:ca:76,delta seq no : [0.78235745],cost : 237.64252
mac :88:36:6c:f9:ca:76,delta seq no : [0.78381485],cost : 148.32219
mac :88:36:6c:f9:ca:76,delta seq no : [0.7594858],cost : 114.26301
mac :88:36:6c:f9:ca:76,delta seq no : [0.7730907],cost : 148.90373
mac :88:36:6c:f9:ca:76,delta seq no : [0.71493673],cost : 155.56116
mac :88:36:6c:f9:ca:76,delta seq no : [0.78814167],cost : 269.94653
mac :88:36:6c:f9:ca:76,delta seq no : [0.77066493],cost : 245.80316
mac :88:36:6c:f9:ca:76,delta seq no : [0.7307122],cost : 138.15155
mac :88:36:6c:f9:ca:76,delta seq no : [0.7785406],cost : 109.78494
mac :88:36:6c:f9:ca:76,delta seq no : [0.75035363],cost : 163.3918
mac :88:36:6c:f9:ca:76,delta seq no : [0.7888313],cost : 211.10661
mac :88:36:6c:f9:ca:76,delta seq no : [0.80542624],cost : 228.9519
mac :88:36:6c:f9:ca:76,delta seq no : [0.71649545],cost : 171.58981
mac :88:36:6c:f9:ca:76,delta seq no : [0.78165704],cost : 176.19843
mac :88:36:6c:f9:ca:76,delta seq no : [0.7082685],cost : 133.60645
mac :88:36:6c:f9:ca:76,delta seq no : [0.74247026],cost : 143.7379
mac :88:36:6c:f9:ca:76,delta seq no : [0.7405236],cost : 124.32618
mac :88:36:6c:f9:ca:76,delta seq no : [0.7566524],cost : 134.70523
mac :88:36:6c:f9:ca:76,delta seq no : [0.7597814],cost : 238.08076
mac :88:36:6c:f9:ca:76,delta seq no : [0.79119486],cost : 247.82217
mac :88:36:6c:f9:ca:76,delta seq no : [0.74523383],cost : 145.98717
mac :88:36:6c:f9:ca:76,delta seq no : [0.72917676],cost : 144.0034
mac :88:36:6c:f9:ca:76,delta seq no : [0.761769],cost : 224.73407
mac :88:36:6c:f9:ca:76,delta seq no : [0.73868895],cost : 132.9989
mac :88:36:6c:f9:ca:76,delta seq no : [0.8070132],cost : 239.46275
mac :88:36:6c:f9:ca:76,delta seq no : [0.664484],cost : 171.40613
mac :88:36:6c:f9:ca:76,delta seq no : [0.7423046],cost : 195.39703
mac :88:36:6c:f9:ca:76,delta seq no : [0.6909839],cost : 234.01173
mac :88:36:6c:f9:ca:76,delta seq no : [0.72903675],cost : 160.28284
mac :88:36:6c:f9:ca:76,delta seq no : [0.6761637],cost : 121.39042
mac :88:36:6c:f9:ca:76,delta seq no : [0.68799216],cost : 111.81182
mac :88:36:6c:f9:ca:76,delta seq no : [0.69608265],cost : 141.02756
mac :88:36:6c:f9:ca:76,delta seq no : [0.74981123],cost : 171.88582
mac :88:36:6c:f9:ca:76,delta seq no : [0.72785795],cost : 176.91318
mac :88:36:6c:f9:ca:76,delta seq no : [0.69987845],cost : 110.77794
mac :88:36:6c:f9:ca:76,delta seq no : [0.74630535],cost : 77.425545
mac :88:36:6c:f9:ca:76,delta seq no : [0.6511795],cost : 260.13385
mac :88:36:6c:f9:ca:76,delta seq no : [0.7778045],cost : 134.52448
mac :88:36:6c:f9:ca:76,delta seq no : [0.8047033],cost : 75.785866
mac :88:36:6c:f9:ca:76,delta seq no : [0.7792682],cost : 183.58417
mac :88:36:6c:f9:ca:76,delta seq no : [0.74843687],cost : 148.3959
mac :88:36:6c:f9:ca:76,delta seq no : [0.7478278],cost : 92.54701
mac :88:36:6c:f9:ca:76,delta seq no : [0.7628923],cost : 228.48563
mac :88:36:6c:f9:ca:76,delta seq no : [0.7702747],cost : 175.16875
mac :88:36:6c:f9:ca:76,delta seq no : [0.67926383],cost : 198.36908
mac :88:36:6c:f9:ca:76,delta seq no : [0.6710801],cost : 162.07156
mac :88:36:6c:f9:ca:76,delta seq no : [0.79328835],cost : 231.92593
mac :88:36:6c:f9:ca:76,delta seq no : [0.7220634],cost : 165.13838
mac :88:36:6c:f9:ca:76,delta seq no : [0.67927516],cost : 220.27357
mac :88:36:6c:f9:ca:76,delta seq no : [0.7160971],cost : 165.45364
mac :88:36:6c:f9:ca:76,delta seq no : [0.74617237],cost : 116.035645
mac :88:36:6c:f9:ca:76,delta seq no : [0.70083666],cost : 153.34473
mac :88:36:6c:f9:ca:76,delta seq no : [0.76885754],cost : 158.9318
mac :88:36:6c:f9:ca:76,delta seq no : [0.70020604],cost : 295.8052
mac :88:36:6c:f9:ca:76,delta seq no : [0.6989],cost : 205.94165
mac :88:36:6c:f9:ca:76,delta seq no : [0.7609225],cost : 128.99536
mac :88:36:6c:f9:ca:76,delta seq no : [0.7605118],cost : 140.83534
mac :88:36:6c:f9:ca:76,delta seq no : [0.71611905],cost : 161.0369
mac :88:36:6c:f9:ca:76,delta seq no : [0.6882934],cost : 320.9938
mac :88:36:6c:f9:ca:76,delta seq no : [0.7611656],cost : 206.05469
mac :88:36:6c:f9:ca:76,delta seq no : [0.7460729],cost : 180.95482
mac :88:36:6c:f9:ca:76,delta seq no : [0.7862962],cost : 203.31485
mac :88:36:6c:f9:ca:76,delta seq no : [0.78543985],cost : 272.78485
mac :88:36:6c:f9:ca:76,delta seq no : [0.6838699],cost : 244.24384
mac :88:36:6c:f9:ca:76,delta seq no : [0.7525529],cost : 173.25916
mac :88:36:6c:f9:ca:76,delta seq no : [0.76910156],cost : 125.59875
mac :88:36:6c:f9:ca:76,delta seq no : [0.73014385],cost : 147.2942
mac :88:36:6c:f9:ca:76,delta seq no : [0.7580604],cost : 203.38773
mac :88:36:6c:f9:ca:76,delta seq no : [0.80405927],cost : 249.95941
mac :88:36:6c:f9:ca:76,delta seq no : [0.6855933],cost : 228.40408
mac :88:36:6c:f9:ca:76,delta seq no : [0.76936215],cost : 187.74448
mac :88:36:6c:f9:ca:76,delta seq no : [0.7599906],cost : 175.11589
mac :88:36:6c:f9:ca:76,delta seq no : [0.78904706],cost : 162.15887
mac :88:36:6c:f9:ca:76,delta seq no : [0.75593287],cost : 160.55428
mac :88:36:6c:f9:ca:76,delta seq no : [0.6809677],cost : 220.21204
mac :88:36:6c:f9:ca:76,delta seq no : [0.7596018],cost : 178.43546
mac :88:36:6c:f9:ca:76,delta seq no : [0.71486264],cost : 166.7471
mac :88:36:6c:f9:ca:76,delta seq no : [0.75848657],cost : 150.72906
mac :88:36:6c:f9:ca:76,delta seq no : [0.7311718],cost : 107.18438
mac :88:36:6c:f9:ca:76,delta seq no : [0.7966643],cost : 168.7415
mac :88:36:6c:f9:ca:76,delta seq no : [0.73953784],cost : 127.21063
mac :88:36:6c:f9:ca:76,delta seq no : [0.7777374],cost : 200.77972
mac :88:36:6c:f9:ca:76,delta seq no : [0.7114617],cost : 109.63973
mac :88:36:6c:f9:ca:76,delta seq no : [0.75409794],cost : 101.243744
mac :88:36:6c:f9:ca:76,delta seq no : [0.7266575],cost : 71.595345
mac :88:36:6c:f9:ca:76,delta seq no : [0.76118505],cost : 153.57872
mac :88:36:6c:f9:ca:76,delta seq no : [0.7506281],cost : 248.75102
mac :88:36:6c:f9:ca:76,delta seq no : [0.77645063],cost : 340.65256
mac :88:36:6c:f9:ca:76,delta seq no : [0.73719364],cost : 229.46475
mac :88:36:6c:f9:ca:76,delta seq no : [0.77728045],cost : 267.44073
mac :88:36:6c:f9:ca:76,delta seq no : [0.68677944],cost : 221.46266
mac :88:36:6c:f9:ca:76,delta seq no : [0.8089212],cost : 298.06644
mac :88:36:6c:f9:ca:76,delta seq no : [0.7257478],cost : 126.10997
mac :88:36:6c:f9:ca:76,delta seq no : [0.7535519],cost : 127.54171
mac :88:36:6c:f9:ca:76,delta seq no : [0.78834915],cost : 153.18716
mac :88:36:6c:f9:ca:76,delta seq no : [0.7765406],cost : 137.16644
mac :88:36:6c:f9:ca:76,delta seq no : [0.7659856],cost : 186.51718
mac :88:36:6c:f9:ca:76,delta seq no : [0.7480179],cost : 215.5215
mac :88:36:6c:f9:ca:76,delta seq no : [0.72177225],cost : 120.34793
mac :88:36:6c:f9:ca:76,delta seq no : [0.8303135],cost : 301.15762
mac :88:36:6c:f9:ca:76,delta seq no : [0.68314683],cost : 186.15108
mac :88:36:6c:f9:ca:76,delta seq no : [0.6694319],cost : 178.98306
mac :88:36:6c:f9:ca:76,delta seq no : [0.79783],cost : 441.52777
mac :88:36:6c:f9:ca:76,delta seq no : [0.6771927],cost : 97.69561
mac :88:36:6c:f9:ca:76,delta seq no : [0.6854398],cost : 134.5517
mac :88:36:6c:f9:ca:76,delta seq no : [0.8006872],cost : 227.55391
mac :88:36:6c:f9:ca:76,delta seq no : [0.7634646],cost : 192.73004
mac :88:36:6c:f9:ca:76,delta seq no : [0.7291013],cost : 116.95976
mac :88:36:6c:f9:ca:76,delta seq no : [0.8092696],cost : 252.02641
mac :88:36:6c:f9:ca:76,delta seq no : [0.7859944],cost : 192.03662
mac :88:36:6c:f9:ca:76,delta seq no : [0.7358302],cost : 99.51379
mac :88:36:6c:f9:ca:76,delta seq no : [0.76467013],cost : 114.61988
mac :88:36:6c:f9:ca:76,delta seq no : [0.7844157],cost : 215.13762
mac :88:36:6c:f9:ca:76,delta seq no : [0.79554534],cost : 227.77625
mac :88:36:6c:f9:ca:76,delta seq no : [0.7785467],cost : 176.33102
